POINT_ID,PTotal,Country,LONG,LAT,geom_X,geom_Y
55282862,585.8,Romania,26.21155,47.67362,5528000.122,2861999.125
55282906,381.56,Romania,26.3368,48.05856,5528002.736,2905998.082
55301796,522.37,Greece,23.80235,38.26008,5529989.761,1796044.684
55302228,511.98,Bulgaria,24.66661,42.09284,5529998.559,2227998.846
55302246,370.66,Bulgaria,24.70587,42.25197,5530000.162,2246000.064
55302354,625.73,Bulgaria,24.947271,43.205726,5529999.991,2354000.049
55302512,464.63,Romania,25.3199,44.59799,5530003.653,2511994.949
55302530,468.27,Romania,25.36385,44.75642,5529999.699,2529998.239
55302552,466.85,Romania,25.41808,44.94996,5530000.916,2551999.612
55302710,399.96,Romania,25.82231,46.33783,5529998.375,2709996.898
55302828,396.41,Romania,26.14238,47.37208,5529999.621,2828000.664
55321790,612.7,Greece,23.81383,38.20295,5532005.294,1789999.158
55322388,648.23,Bulgaria,25.04974,43.50203,5531999.653,2387999.191
55322464,428.93,Romania,25.22871,44.17178,5532001.071,2463999.756
55322492,325.62,Romania,25.29604,44.41832,5532000.654,2491999.413
55322510,612.69,Romania,25.33972,44.57679,5531998.571,2510003.211
55322568,287.4,Romania,25.48112,45.08696,5531874.39,2567974.29
55322856,604.35,Romania,26.24682,47.61326,5532000.392,2855999.811
55322878,468.01,Romania,26.30914,47.80574,5532000.088,2877997.863
55322892,416.71,Romania,26.34911,47.92822,5531999.186,2891999.764
55342278,398.94,Bulgaria,24.82415,42.52767,5533999.345,2278000.137
55342340,360.96,Bulgaria,24.96362,43.07505,5533997.547,2340000.876
55342404,726.22,Bulgaria,25.11131,43.63949,5533999.683,2404000.194
55342448,435.45,Romania,25.21507,44.02721,5534000.092,2448000.256
55342520,579.89,Romania,25.38896,44.6611,5534003.151,2520004.641
55342614,638.31,Romania,25.62357,45.48753,5533984.568,2614000.925
55342884,149.8,Romania,26.35244,47.85432,5533999.54,2884003.37
55342908,477.27,Romania,26.42138,48.06417,5533998.561,2908000.027
55362112,3978.95,Greece,24.49042,41.05594,5535998.8,2111998.837
55362256,493.23,Bulgaria,24.79932,42.32977,5535999.787,2255999.262
55362288,196.86,Bulgaria,24.87037,42.61243,5535999.936,2287998.783
55362346,560.34,Bulgaria,25.00148,43.12437,5536000.758,2345997.404
55362364,582.41,Bulgaria,25.042785,43.283178,5535999.947,2363999.964
55362396,747.83,Bulgaria,25.11712,43.56409,5536038.542,2395865.407
55362432,593.46,Romania,25.20158,43.88259,5536001.201,2431997.942
55381768,209.39,Greece,23.84048,37.99722,5537994.874,1768000.191
55382268,411.29,Bulgaria,24.84973,42.43224,5537999.174,2267998.781
55382340,715.8,Bulgaria,25.01188,43.06788,5537998.464,2340001.01
55382422,564,Romania,25.20234,43.79088,5537998.611,2422001.946
55382484,867.15,Romania,25.35061,44.33687,5538000.243,2483999.593
55382524,584.24,Romania,25.44828,44.68887,5538000.539,2524002.411
55382538,450.86,Romania,25.48283,44.812,5537999.811,2538001.391
55382632,750.75,Romania,25.72015,45.63804,5538000.651,2631999.516
55382664,604.78,Romania,25.80307,45.91899,5537999.09,2664002.137
55382700,429.64,Romania,25.89772,46.23483,5538000.178,2699999.524
55382830,367.01,Romania,26.2518,47.37391,5538000.127,2829999.41
55382836,591.79,Romania,26.26862,47.42643,5537999.707,2835999.952
55382862,591.36,Romania,26.34203,47.65394,5537999.466,2862000.742
55401766,288.47,Greece,23.8592,37.97611,5539998.345,1765998.413
55401780,206.61,Greece,23.88493,38.10081,5539996.267,1779999.026
55402158,304.05,Bulgaria,24.63427,41.45625,5539999.912,2158002.012
55402270,390.04,Bulgaria,24.87818,42.44638,5540008.659,2270003.406
55402328,502.31,Bulgaria,25.00864,42.95837,5540001.682,2327997.185
55402450,930.92,Romania,25.29335,44.03385,5540000.245,2449999.876
55402464,404.58,Romania,25.32693,44.15713,5540000.139,2464000.282
55402554,487.96,Romania,25.54811,44.94895,5540050.64,2554010.89
55402630,738.09,Romania,25.74022,45.61671,5540004.172,2630002.371
55402644,1092.96,Romania,25.77631,45.7396,5539998.726,2643998.197
55402842,589.56,Romania,26.31148,47.47498,5539999.307,2841997.912
55402900,606.5,Romania,26.47706,47.98228,5539998.651,2900000.478
55422232,920.65,Bulgaria,24.8179,42.10709,5542000.108,2231999.017
55422438,667.78,Romania,25.28917,43.9245,5541999.731,2437999.682
55422448,482.72,Romania,25.31306,44.01257,5542000.062,2447999.983
55422474,576.33,Romania,25.37562,44.24148,5542000.204,2474000.059
55422694,361.68,Romania,25.93267,46.17454,5542000.339,2694000.744
55422852,835.11,Romania,26.36578,47.55853,5541999.62,2851999.122
55422898,1445.53,Romania,26.49753,47.96081,5541999.731,2898001.453
55422916,459.48,Romania,26.54977,48.11811,5541997.717,2915998.445
55422924,487.75,Romania,26.57314,48.18803,5541997.66,2924000.052
55441760,264.99,Greece,23.89287,37.9161,5543998.946,1759997.767
55442174,312.07,Bulgaria,24.71559,41.59076,5544001.584,2173997.039
55442260,328.21,Bulgaria,24.90331,42.35125,5543973.555,2260030.953
55442264,423.6,Bulgaria,24.91337,42.3862,5544075.072,2264008.487
55442506,398.56,Romania,25.47826,44.51937,5544002.529,2506000.595
55442516,740.5,Romania,25.50283,44.60735,5544000.338,2516001.973
55442552,512.52,Romania,25.5922,44.92387,5544000.325,2551998.442
55442642,711.79,Romania,25.82158,45.71445,5544001.325,2642000.382
55442810,373.4,Romania,26.27364,47.18706,5543999.918,2810000.154
55442822,545.65,Romania,26.30719,47.2921,5543999.808,2822001.193
55442884,448.65,Romania,26.48334,47.83442,5544001.011,2884000.8
55442920,424.67,Romania,26.58782,48.14905,5544001.681,2919999.573
55461754,512.53,Greece,23.9042,37.85939,5546000.663,1754000.359
55462240,280.2,Bulgaria,24.88305,42.170672,5546000.627,2239996.948
55462330,515.85,Bulgaria,25.08543,42.96526,5546000.148,2330001.143
55462394,774.76,Bulgaria,25.2355,43.52942,5546135.672,2394013.415
55462412,664.8,Romania,25.27624,43.68816,5545999.128,2412000.755
55462420,617.4,Romania,25.2952,43.75862,5545999.735,2419999.176
55462528,765.67,Romania,25.55723,44.70913,5545999.183,2527998.927
55462816,427.63,Romania,26.31628,47.23563,5546000.176,2815999.382
55462838,298.33,Romania,26.37815,47.42813,5545998.942,2837998.615
55481792,308.72,Greece,23.99681,38.19446,5547998.994,1791998.524
55482170,71.1,Bulgaria,24.7541,41.54836,5548001.626,2169997.25
55482336,343.16,Bulgaria,25.12325,43.01457,5547998.061,2336000.189
55482498,1588.99,Romania,25.50795,44.44156,5547999.478,2498000.272
55482542,749.72,Romania,25.61688,44.82852,5547998.33,2542004.064
55482840,313.42,Romania,26.4098,47.44167,5547999.755,2839999.764
55482866,353.55,Romania,26.4839,47.66905,5548001.722,2865999.471
55482908,522.34,Romania,26.60529,48.03615,5547998.057,2907997.731
55502104,342.43,Greece,24.63718,40.96084,5549999.601,2103999.247
55502248,300.1,Bulgaria,24.94833,42.23425,5549998.488,2247999.668
55502298,433.79,Bulgaria,25.060597,42.675691,5550001.929,2298000.182
55502586,244.54,Romania,25.75279,45.21134,5549999.123,2585999.542
55502654,479.19,Romania,25.92854,45.8083,5550000.48,2654001.259
55502658,450.53,Romania,25.93902,45.84336,5550000.238,2657997.355
55502834,371.79,Romania,26.41879,47.38522,5550000.64,2834000.499
55522128,300.19,Greece,24.71124,41.16978,5551999.279,2127998.377
55522458,519.57,Romania,25.45965,44.08216,5552000.45,2457999.674
55522476,545.47,Romania,25.50338,44.24056,5551999.966,2475999.48
55522872,449.45,Romania,26.55331,47.71352,5552000.169,2872000.207
55541752,587.03,Greece,23.9897,37.8284,5553997.659,1752000.205
55542220,531.9,Bulgaria,24.93386,41.97977,5553999.055,2219999.822
55542264,205.49,Bulgaria,25.03172,42.36839,5554000.222,2264000.564
55542396,805.22,Bulgaria,25.33582,43.5335,5553987.866,2396107.241
55542640,1192.43,Romania,25.9423,45.67778,5553999.462,2639999.867
55542660,415.88,Romania,25.99478,45.85323,5553999.068,2659998.92
55542822,610.26,Romania,26.43673,47.27231,5554001.47,2822001.341
55542846,464.14,Romania,26.50481,47.48227,5553997.847,2846006.71
55542886,581.47,Romania,26.61993,47.83187,5554000.289,2886000.977
55562326,562.09,Bulgaria,25.19658,42.91188,5556001.157,2326001.53
55562340,1365.54,Bulgaria,25.22886,43.0353,5555998.437,2339996.982
55562362,444.72,Bulgaria,25.28009,43.22923,5556004.253,2361996.696
55562448,566.24,Romania,25.48444,43.98672,5556000.557,2447998.799
55562520,963.91,Romania,25.66114,44.62009,5556000.698,2520003.404
55562694,896.24,Romania,26.11043,46.14751,5556000.131,2694000.866
55562862,330.16,Romania,26.57667,47.6181,5555999.187,2862000.957
55562910,393.88,Romania,26.7162,48.03749,5555999.348,2909999.117
55562920,464.56,Romania,26.74562,48.12484,5555997.557,2920000.601
55582104,600.08,Greece,24.7305,40.94687,5557999.051,2103999.717
55582248,284.01,Bulgaria,25.04352,42.21993,5558000.016,2247999.494
55582576,278.25,Romania,25.82705,45.10833,5557993.648,2575998.641
55582684,260.73,Romania,26.10905,46.05596,5557999.767,2684000.02
55582788,502.77,Romania,26.39292,46.96688,5558000.054,2787999.531
55582810,397.41,Romania,26.45458,47.15938,5557998.468,2810000.006
55582828,360.72,Romania,26.5055,47.31681,5558000.177,2827999.124
55582864,645.1,Romania,26.60845,47.63156,5557996.626,2863999.565
55602298,501.33,Bulgaria,25.180364,42.657629,5560000.175,2297999.875
55602316,551.38,Bulgaria,25.22162,42.81638,5560001.039,2315997.447
55602456,550.97,Romania,25.5528,44.04969,5559999.368,2455999.454
55602538,487.97,Romania,25.75573,44.77074,5560001.854,2538002.632
55602550,369.71,Romania,25.786,44.87615,5560002.563,2550000.059
55602654,856.86,Romania,26.05469,45.78903,5560000.495,2653999.355
55602682,534.46,Romania,26.12901,46.03455,5559997.024,2682000.12
55602874,653.51,Romania,26.66351,47.71491,5560001.708,2873999.087
55622110,596.01,Greece,24.78985,40.99293,5561996.828,2109997.191
55622224,372.55,Bulgaria,25.03783,42.00084,5562023.34,2224008.355
55622242,737.12,Bulgaria,25.07765,42.15976,5561999.718,2241999.121
55622350,313.68,Bulgaria,25.32445,43.11253,5561998.216,2350000.886
55622354,624.03,Bulgaria,25.3341,43.14768,5562024.588,2353994.555
55622372,613.05,Bulgaria,25.37603,43.30639,5561997.481,2371999.728
55622480,500.93,Romania,25.63607,44.25708,5562000.052,2480000.014
55622506,620.93,Romania,25.70039,44.48569,5562000.494,2505999.449
55622524,539.26,Romania,25.74533,44.64391,5562001.234,2524000.213
55622570,919.5,Romania,25.86164,45.04802,5561998.95,2569999.536
55622638,423.57,Romania,26.0378,45.64486,5562003.788,2638003.257
55622774,637.85,Romania,26.40533,46.83645,5561998.076,2774000.386
55622848,832.43,Romania,26.6145,47.48367,5561999.94,2847999.621
55622854,330.06,Romania,26.63176,47.53612,5562000.343,2854000.556
55622902,261.6,Romania,26.77144,47.95543,5562003.758,2901996.927
55622926,526.04,Romania,26.84233,48.16502,5562000.026,2926001.149
55642132,223.33,Greece,24.86023,41.18405,5563999.399,2131998.25
55642142,229.74,Greece,24.88173,41.2725,5563999.337,2141998.526
55642214,438.43,Bulgaria,25.03863,41.90899,5563964.743,2214003.8
55642492,572.58,Romania,25.69029,44.35885,5564000.066,2492000.466
55642532,583.85,Romania,25.79012,44.71043,5563997.309,2532000.051
55642568,398,Romania,25.88144,45.02665,5563999.447,2568000.448
55642784,581.1,Romania,26.45897,46.91998,5564001.105,2783999.99
55642808,371.75,Romania,26.52645,47.12992,5564000.586,2807999.039
55642888,387.79,Romania,26.75651,47.82912,5563999.837,2887998
55642910,485.15,Romania,26.82118,48.02127,5563998.036,2910001.589
55661480,602.08,Greece,23.64164,35.38085,5565999.131,1479999.939
55662224,633.98,Bulgaria,25.08358,41.99399,5565882.023,2224017.475
55662242,658.65,Bulgaria,25.12517,42.15256,5565999.437,2241999.803
55662404,663.16,Bulgaria,25.500539,43.580844,5566000.168,2404000.377
55662452,649.36,Romania,25.6165,44.00329,5565998.9,2451999.374
55662566,715.13,Romania,25.90122,45.00526,5565999.815,2565999.474
55662876,609.41,Romania,26.7476,47.72026,5566000.682,2875999.318
55662908,435.05,Romania,26.8415,47.99972,5565998.089,2908000.118
55681492,1605.07,Greece,23.6835,35.48498,5567998.575,1491998.47
55681794,1111.6,Greece,24.22459,38.17887,5567995.416,1793994.696
55682118,175.98,Greece,24.87696,41.05313,5567996.717,2117997.845
55682216,566.77,Bulgaria,25.09082,41.91936,5568000.346,2215998.552
55682262,487.66,Bulgaria,25.194055,42.325477,5568000.846,2262000.132
55682266,214.02,Bulgaria,25.203054,42.360776,5567995.518,2265999.089
55682392,804.09,Bulgaria,25.496165,43.471469,5568000.993,2392000.249
55682474,579.84,Romania,25.69497,44.19304,5567999.302,2473999.41
55682572,601.95,Romania,25.9414,45.0541,5567993.876,2571996.519
55682676,465.92,Romania,26.21423,45.96637,5567999.126,2675999.799
55682774,948.59,Romania,26.4824,46.82453,5568000.067,2773999.615
55682784,663.27,Romania,26.51038,46.91203,5567998.572,2784000.663
55682820,387.08,Romania,26.61217,47.22685,5567999.239,2819999.289
55682906,442.53,Romania,26.86185,47.97816,5568001.588,2905998.718
55702170,519.21,Bulgaria,25.01297,41.50938,5570000.715,2170000.065
55702376,529.96,Bulgaria,25.48279,43.32635,5570047.995,2375952.592
55702794,345.7,Romania,26.56427,46.9955,5570000.086,2794000.357
55702800,331.22,Romania,26.58123,47.04797,5570000.745,2800000.274
55702872,409.06,Romania,26.7881,47.67722,5570000.467,2872000.713
55702884,1434.9,Romania,26.82319,47.78201,5569999.268,2883999.422
55722108,782.44,Greece,24.90226,40.95758,5571997.734,2107998.233
55722274,287.02,Bulgaria,25.269012,42.424107,5572000.571,2274002.472
55722684,747.32,Romania,26.28636,46.02866,5571999.494,2684001.882
55722774,530.03,Romania,26.53374,46.81657,5571999.311,2774000.584
55722828,360.19,Romania,26.6868,47.28873,5572000.461,2827999.209
55722864,281.75,Romania,26.79081,47.60328,5571999.038,2863999.95
55722894,412.74,Romania,26.87874,47.86523,5571999.021,2893997.824
55722912,503.49,Romania,26.93204,48.02237,5571997.294,2912000.166
55742124,848.45,Greece,24.95997,41.09556,5573998.915,2123999.445
55742250,870.78,Bulgaria,25.238269,42.208684,5573999.858,2249999.946
55742290,426.72,Bulgaria,25.329533,42.561559,5574000.087,2289999.961
55742340,507.94,Bulgaria,25.44567,43.00231,5574000.817,2339999.164
55742434,534.41,Romania,25.67037,43.82994,5573999.817,2433999.618
55742494,532.51,Romania,25.81833,44.35753,5573999.921,2493999.924
55742728,280.05,Romania,26.43161,46.41005,5573999.432,2728001.095
55742758,823.15,Romania,26.51466,46.67259,5573998.697,2757999.171
55742844,276.01,Romania,26.75878,47.4245,5574000.168,2843999.006
55742898,407.11,Romania,26.91673,47.89606,5573999.349,2897998.238
55762126,478.5,Greece,24.98765,41.10969,5575998.168,2126000.082
55762274,309.29,Bulgaria,25.316696,42.416793,5575998.955,2274000.789
55762306,788.08,Bulgaria,25.390437,42.698969,5576002.844,2306000.597
55762346,298.21,Bulgaria,25.48381,43.05103,5576006.757,2345949.704
55762446,598.2,Romania,25.72411,43.93174,5575999.503,2446000.114
55762482,787.42,Romania,25.81302,44.24827,5576000.223,2482000.47
55762500,461.8,Romania,25.85797,44.40647,5576000.744,2500001.471
55762518,480.76,Romania,25.90324,44.56459,5576001.068,2517998.78
55762536,536.71,Romania,25.94884,44.7227,5576000.157,2536000.138
55762558,569.4,Romania,26.00504,44.91589,5575999.344,2558002.949
55762572,458.35,Romania,26.04108,45.03874,5576000.779,2571999.264
55762590,340.18,Romania,26.0877,45.19669,5575999.787,2589998.759
55762774,573.81,Romania,26.58508,46.80856,5576000.2,2773998.997
55782334,523.84,Bulgaria,25.47969,42.94205,5577998.819,2333998.823
55782424,765.88,Romania,25.69478,43.73446,5577999.7,2424000.663
55782546,1168.45,Romania,25.99899,44.80682,5577986.973,2546014.178
55782690,318.69,Romania,26.37851,46.06946,5577993.895,2690005.77
55782808,589.11,Romania,26.70709,47.10183,5577999.277,2807999.874
55782816,470.25,Romania,26.72999,47.17176,5578000.712,2816001.362
55782838,380.81,Romania,26.79329,47.36397,5577999.752,2837998.849
55782866,311.23,Romania,26.87476,47.60854,5577999.825,2866001.064
55801498,3389.11,Greece,23.82333,35.51926,5579997.985,1498000.101
55802164,554.56,Bulgaria,25.11732,41.43842,5579998.956,2164000.213
55802236,692.17,Bulgaria,25.27783,42.07422,5579998.804,2236000.46
55802318,133.49,Bulgaria,25.46626,42.79737,5579999.261,2317999.973
55802362,550.91,Bulgaria,25.57084,43.18444,5580084.006,2361955.408
55802390,568.99,Bulgaria,25.636854,43.431515,5579999.716,2390000.927
55802584,344.88,Romania,26.12198,45.13631,5579999.68,2583999.106
55802774,435.94,Romania,26.63639,46.80055,5579999.321,2773999.787
55802812,551.72,Romania,26.74435,47.13275,5580000.853,2812000.323
55802864,600.88,Romania,26.8949,47.58699,5579997.752,2864000.241
55802876,303.21,Romania,26.93015,47.69175,5579998.993,2875999.936
55802884,1185.53,Romania,26.95372,47.76161,5579996.691,2884002.68
55822214,172.63,Bulgaria,25.25196,41.87639,5581999.539,2213999.735
55822352,346.18,Bulgaria,25.57031,43.0932,5581999.354,2352000.022
55822430,736.77,Romania,25.75816,43.7797,5582000.776,2430000.194
55822474,376.25,Romania,25.86674,44.16656,5581999.666,2474000.274
55822496,195.03,Romania,25.92185,44.35985,5582006.65,2495998.314
55822604,316.02,Romania,26.19935,45.3079,5582008.209,2604006.27
55822736,261.9,Romania,26.55574,46.46416,5582002.593,2736002.211
55822826,307.47,Romania,26.81041,47.25102,5581999.892,2825999.522
55822842,483.75,Romania,26.85668,47.39076,5581996.797,2841996.342
55822862,940.77,Romania,26.91506,47.56543,5581998.397,2861999.317
55822874,496.71,Romania,26.95036,47.67019,5582001.767,2874000.2
55822888,507.82,Romania,26.99171,47.79235,5582001.685,2887996.587
55822910,561.92,Romania,27.05719,47.98435,5581998.532,2910001.043
55842206,774.22,Bulgaria,25.25764,41.80212,5583998.828,2205998.621
55842354,454.43,Bulgaria,25.59916,43.10709,5583999.052,2354000.343
55842368,670.69,Bulgaria,25.6325,43.23035,5583998.008,2367998.793
55842444,527.32,Romania,25.81691,43.89904,5583999.664,2444000.471
55842462,696.07,Romania,25.86142,44.05729,5583999.926,2462001.103
55842552,632.56,Romania,26.08892,44.8478,5584000.584,2552002.379
55842560,536.2,Romania,26.10954,44.918,5583999.982,2560001.309
55842566,624.68,Romania,26.12505,44.97063,5583999.867,2565999.014
55842578,283.34,Romania,26.15621,45.07596,5583999.568,2578004.225
55842724,238.03,Romania,26.54791,46.35514,5583999.122,2723998.614
55842746,556.56,Romania,26.60906,46.54763,5583999.908,2745999.537
55842754,943.31,Romania,26.6314,46.61757,5583998.261,2753995.05
55842768,463.23,Romania,26.67077,46.74003,5584000.086,2767998.36
55842794,1928.71,Romania,26.74445,46.96735,5583999.542,2794000.485
55862240,744.85,Bulgaria,25.35769,42.09885,5585961.619,2240026.307
55862266,315.05,Bulgaria,25.417529,42.327889,5586000.71,2266000.537
55862324,351.75,Bulgaria,25.55223,42.83883,5585998.716,2323966.905
55862330,343.93,Bulgaria,25.56461,42.89195,5585853.779,2329966.108
55862392,415.62,Bulgaria,25.714389,43.437852,5586000.513,2391999.905
55862474,560.07,Romania,25.91579,44.15894,5585999.736,2474000.268
55862482,275.64,Romania,25.9358,44.22923,5585999.841,2481999.631
55862518,565.68,Romania,26.02666,44.54544,5586000.026,2517999.351
55862546,765.61,Romania,26.09829,44.79129,5586001.517,2546004.298
55862852,501.11,Romania,26.9378,47.46993,5586002.445,2851999.556
55882170,273.16,Bulgaria,25.22458,41.47695,5588002.654,2169998.448
55882178,1601.37,Bulgaria,25.24232,41.54764,5588000.683,2178001.872
55882224,719.44,Bulgaria,25.34548,41.9537,5587999.769,2223998.876
55882272,346.19,Bulgaria,25.455156,42.377109,5588000.34,2272000.073
55882296,477.08,Bulgaria,25.510774,42.588676,5588000.505,2295999.831
55882404,663.13,Bulgaria,25.76769,43.53963,5587998.627,2403995.218
55882530,517.43,Romania,26.08197,44.64697,5587999.815,2530002.266
55882620,342.42,Romania,26.31659,45.43641,5588002.081,2620000.561
55882848,401.67,Romania,26.95204,47.43094,5588001.138,2848002.595
55882872,403.18,Romania,27.02257,47.64041,5587999.567,2871999.96
55902264,334.84,Bulgaria,25.460551,42.302875,5590001.7,2263999.824
55902364,461.74,Bulgaria,25.69712,43.18157,5590187.864,2363774.932
55902396,488.23,Bulgaria,25.77255,43.465475,5590001.091,2395995.825
55902418,745.96,Bulgaria,25.82615,43.65903,5589998.547,2417999.523
55902462,376.66,Romania,25.93485,44.04585,5589999.854,2462000.094
55902468,646.64,Romania,25.94982,44.09857,5589999.895,2467999.495
55902516,570.91,Romania,26.07091,44.52019,5589999.387,2516000.706
55902760,538.64,Romania,26.72504,46.658,5590000.804,2759999.298
55902868,775.05,Romania,27.03677,47.60137,5589999.326,2867998.298
55922128,572.79,Greece,25.17896,41.09865,5591999.609,2127999.83
55922152,545.25,Bulgaria,25.23166,41.31072,5591997.967,2152000.176
55922182,91.28,Bulgaria,25.29826,41.57564,5591999.316,2181996.333
55922296,583.27,Bulgaria,25.558583,42.58126,5592000.232,2296000.201
55922368,378.55,Bulgaria,25.72948,43.21421,5592052.709,2367881.253
55922848,493.9,Romania,27.00391,47.4227,5592001.893,2847999.141
55941496,332.44,Greece,23.97107,35.47848,5594000.261,1495996.031
55942212,269.95,Bulgaria,25.3881,41.83638,5593913.248,2211931.559
55942274,162.07,Bulgaria,25.531263,42.383679,5593999.447,2274003.535
55942450,596.92,Romania,25.95388,43.93275,5594000.33,2450000.229
55942558,540.74,Romania,26.22846,44.88103,5593999.13,2558000.559
55942572,366.14,Romania,26.26497,45.00383,5594000.321,2572001.288
55942806,477.28,Romania,26.90758,47.05187,5594000.524,2805999.04
55942828,593.84,Romania,26.97133,47.24398,5594000.435,2827997.368
55942860,516.82,Romania,27.06514,47.5233,5593999.758,2859997.08
55942896,350.8,Romania,27.17227,47.83738,5594000.392,2896000.929
55962204,401.78,Bulgaria,25.3948,41.76257,5595999.04,2204001.124
55962232,335.85,Bulgaria,25.45838,42.0096,5595998.982,2231999.883
55962406,516.3,Bulgaria,25.8697,43.5421,5596001.652,2405998.61
55962430,636.66,Bulgaria,25.929097,43.753141,5596031.995,2430007.318
55962478,146.16,Romania,26.04843,44.17492,5595999.864,2477999.773
55962484,731.79,Romania,26.06355,44.22762,5595998.858,2483999.715
55962538,703.97,Romania,26.2014,44.70169,5595996.545,2538002.289
55962718,461.32,Romania,26.68388,46.27863,5596000.962,2718000.801
55962730,451.07,Romania,26.71734,46.38357,5596000.441,2729998.833
55962744,412.05,Romania,26.75661,46.50601,5596000.278,2744000.952
55962826,446.32,Romania,26.99129,47.22245,5595995.465,2826000.176
55962874,445.68,Romania,27.13264,47.64134,5596000.001,2874000.242
55982192,717.63,Bulgaria,25.39133,41.65299,5597999.897,2192000.814
55982498,633.95,Romania,26.123615,44.346705,5598000.342,2498000.821
55982704,335.19,Romania,26.6705,46.15212,5598009.236,2704000.398
55982786,501.87,Romania,26.90147,46.86902,5597998.586,2786000.835
55982884,453.57,Romania,27.18876,47.72398,5598028.523,2883957.628
56002124,251.19,Greece,25.2636,41.04881,5599999.657,2123999.276
56002132,491.93,Greece,25.28119,41.11948,5599999.837,2131997.78
56002258,988.65,Bulgaria,25.5656,42.23147,5599999.759,2257999.851
56002286,563.15,Bulgaria,25.630733,42.478247,5599999.849,2286000.035
56002294,256.59,Bulgaria,25.649478,42.548732,5600000.127,2294000.05
56002600,331.75,Romania,26.41344,45.23756,5599996.745,2600004.573
56022164,460.76,Bulgaria,25.37557,41.39847,5601999.837,2163999.209
56022210,208.42,Bulgaria,25.47923,41.80447,5602001.031,2210001.081
56022218,455.57,Bulgaria,25.49742,41.87503,5601999.241,2217999.22
56022242,336.03,Bulgaria,25.55242,42.0867,5601999.864,2242000.419
56022350,351.41,Bulgaria,25.80618,43.03826,5601977.165,2350015.395
56022416,592.37,Bulgaria,25.967057,43.61862,5601996.412,2416000.325
56022462,721.03,Romania,26.08165,44.02283,5602000.797,2462000.121
56022570,570.79,Romania,26.35913,44.9706,5601999.932,2569999.076
56022578,467.46,Romania,26.38022,45.04075,5602002.814,2578001.396
56022714,322.19,Romania,26.74893,46.23157,5602001.013,2714002.072
56022776,594.09,Romania,26.92415,46.77348,5602001.848,2775999.786
56022782,441.23,Romania,26.94132,46.82589,5601999.533,2781998.824
56022818,546.4,Romania,27.04547,47.14028,5601999.28,2818001.57
56022854,496.35,Romania,27.15126,47.45442,5602001.668,2853999.255
56042230,362.89,Bulgaria,25.54853,41.97717,5603999.737,2229999.704
56042258,428.9,Bulgaria,25.613134,42.224032,5604000.062,2258000.017
56042338,356.95,Bulgaria,25.80166,42.92867,5603998.399,2337997.844
56042438,434.91,Bulgaria,26.04598,43.80812,5603999.898,2437998.519
56042474,959.52,Romania,26.13637,44.12436,5604000.103,2473999.842
56042478,210.26,Romania,26.14647,44.15945,5603998.976,2477995.678
56042514,431.55,Romania,26.23837,44.4755,5604000.817,2514000.641
56042716,484.59,Romania,26.77996,46.24499,5604006.234,2715999.802
56042802,483.47,Romania,27.02473,46.99646,5604001.121,2801999.785
56062152,250.9,Bulgaria,25.39572,41.2852,5606002.663,2152001.104
56062206,677.38,Bulgaria,25.51733,41.7618,5606000.739,2206001.613
56062278,379.38,Bulgaria,25.68354,42.396542,5606000.101,2277999.512
56062530,538.6,Romania,26.30402,44.61211,5605973.967,2530009.939
56062610,409,Romania,26.51504,45.31326,5605999.458,2610000.015
56062830,363.48,Romania,27.13222,47.23675,5605999.745,2830000.688
56081496,556.49,Greece,24.12215,35.45544,5608000.196,1496003.134
56082288,441.5,Bulgaria,25.730871,42.480898,5608000.922,2288000.858
56082364,424.5,Bulgaria,25.91248,43.14986,5607999.961,2363996.571
56082378,661.42,Bulgaria,25.94582,43.27367,5607927.952,2378057.117
56082390,371.08,Bulgaria,25.97603,43.37866,5608008.039,2390013.667
56082450,671.25,Bulgaria,26.124778,43.905856,5607999.48,2450000.54
56082490,501.19,Romania,26.226031,44.257082,5607997.325,2490000.173
56082504,600.47,Romania,26.2619,44.37994,5607999.967,2503999.264
56082544,538.34,Romania,26.36543,44.73084,5607999.631,2543999.691
56082552,599.98,Romania,26.38634,44.80098,5607999.784,2551998.605
56082760,576.93,Romania,26.95515,46.62143,5608001.267,2759998.286
56082840,436.11,Romania,27.18756,47.31983,5608001.928,2839998.496
56101494,3345.14,Greece,24.14024,35.43422,5610002.111,1494000.093
56102260,410.99,Bulgaria,25.689122,42.230446,5610004.423,2259999.788
56102380,446.37,Bulgaria,25.97557,43.28691,5609995.624,2380011.449
56102412,625.12,Bulgaria,26.05435,43.56812,5610000.423,2412000.015
56102620,379.97,Romania,26.59194,45.39291,5610001.181,2620003.224
56102728,415.37,Romania,26.88981,46.33775,5610000.759,2728001.04
56102740,246.34,Romania,26.92375,46.44262,5610000.838,2740000.682
56102764,391.54,Romania,26.99216,46.65228,5610002.097,2763998.719
56102784,166.61,Romania,27.04968,46.82696,5610000.646,2784000.107
56102866,430.71,Romania,27.29077,47.54245,5609999.186,2866001.497
56122302,418.41,Bulgaria,25.811704,42.596646,5612000.167,2301999.008
56122486,434.06,Romania,26.26492,44.21418,5612000.028,2486000.355
56122612,428.56,Romania,26.59534,45.31882,5611998.57,2611997.746
56122710,198.51,Romania,26.86457,46.17625,5612002.595,2709991.346
56122792,390.51,Romania,27.09965,46.89258,5612088.011,2792008.75
56122810,600.8,Romania,27.15097,47.0498,5612001.534,2810001.076
